product_id	count
B00LH5DLLM	2
B00KQ9VCP2	2
1455533408	2
B00NVDLXKO	2
B00D82486Y	2
B008Q0D7TM	2
B00YQRAP0S	2
110188603X	2
B00SCYSQS4	2
B00OVNP3JU	2
B00TF7KYFK	2
B004MTH72E	2
B006886ZZ2	2
B00LX7YAUK	2
B001EOOR6Y	2
B00HTK2UCA	2
B004EU1YWU	2
B000I30X2O	2
B00UC3C54Y	2
B00V5ONBCE	2
B00AOCQNVO	2
B001E5LJHS	2
B00F9P6WYO	2
B00UWU9JV4	2
B00T5MUKT0	2
B0090XPGW0	2
B00QQQL9UM	2
0241187265	2
B00T0S7D0S	2
B00N4F9R20	2
B00G2I3NIU	2
B00GG3P1Z4	2
B002TDEJYO	2
B00061H5JW	2
B00XRZU2E4	2
B00YBX7E06	2
B0067QYB92	2
1491510684	2
B0091VUYTQ	2
B0092MF87W	2
B00X35PWQ6	2
B00PCK4UD6	2
B00S46HLWC	2
B00GKKTYRO	2
B00X6OL9UW	2
B004BIU3DG	2
B00WIB1ZP8	2
B0094J2CQS	2
1501260626	2
B00S1QQ8OW	2
B0100L2W5O	2
B00FCAK3GE	2
B00PGI6974	2
B001IZNBAC	2
B00VJ28G2C	2
B00VC70AIW	2
B00W6T4UTU	2
B007V99G2Q	2
B009O2HZ9O	2
B00QMQ00F6	2
B008HRU6SO	2
B00UZLCMRI	2
B00CF6D1IA	2
B010PS30VW	2
B00959N5CW	2
2501096975	2
B00KMEN36M	2
B00CMOR6W2	2
B00STXBVSA	2
B010ELICVS	2
B00U38Z176	2
B00SN935ZW	2
B00WIOIMHY	2
B00HTCADJU	2
B00TPVW7F6	2
B00XFNK4YQ	2
B009CG06ZW	2
B00M3K62OI	2
B00TIXSXDG	2
B00RWQZDR0	2
1478983701	2
1941938027	2
B00YJKGUXI	2
B00UXZG6U0	2
B00EMM40K8	2
B00UWITUKQ	2
B002UFET14	2
B00VA57QFG	2
B00XW3WMXU	2
B0129JZMCK	2
B0094M0VYU	2
B00S5MTZ56	2
B001I0U8IK	2
B00OYT4EGE	2
B004NEUXOC	2
B00UA1NG4G	2
B000LUMKIE	2
150237773X	2
B00O3HCYRS	2
B00WP8QDRY	2
B00UXFJHRE	2
1501260081	2
B00C7EVOEI	2
B005K4HGGM	2
B00BXUAPT2	2
B00G4RB4Z8	2
0749928301	2
B006U1TM5C	2
0008132526	2
0765377152	2
B00WX5XFP2	2
B00MA5KL2U	2
B008IBOVKI	2
B00P3BO3GI	2
B00HI0SJP8	2
B0042YNG1U	2
B003WO0LV4	2
1878424718	2
B00YGIT5WQ	2
B00U8O6IMM	2
B00SC8KUNY	2
B0092JISOU	2
0451476808	2
B00WNH5TEA	2
B00JRBGG24	2
B0084X2GXY	2
B00OBDKSF4	2
B011INA6NI	2
8087888820	2
B00YWJCBWK	2
B00YLR2FW4	2
1512308056	2
B000NK683K	2
B00005MHN8	2
1419717308	2
B00TPL8DTA	2
B00WGUWDXO	2
B00PEPR5RM	2
B0105VDUQ4	2
B00HTJP3XY	2
1401308775	2
B00MXDT96I	2
B014GJBL76	2
B00YB9BLFY	2
0070212570	1
0345909887	1
0848813618	1
038072216X	1
0679760911	1
0192815342	1
0307681114	1
0451523652	1
0553268120	1
078710017X	1
0345404998	1
019282760X	1
0453008801	1
0684102501	1
0023305401	1
039428013X	1
0156482339	1
0002730162	1
0553472666	1
0590413872	1
9997699629	1
0062513990	1
1561007420	1
0787103063	1
0374119198	1
0192123181	1
0671747665	1
0553377906	1
1568953968	1
0606118667	1
0679758976	1
1856957071	1
079271735X	1
0783814127	1
0515071439	1
0553269704	1
067182161X	1
0606029818	1
0553267787	1
0816174865	1
0060273232	1
0140018603	1
0553471392	1
9997470036	1
078388088X	1
0745144780	1
0140430962	1
0965295230	1
1561001988	1
0785407057	1
0385485921	1
0714837180	1
1561387053	1
0792722264	1
B000002NHR	1
1565111702	1
1573221023	1
060612439X	1
0152163220	1
0606017526	1
0783880812	1
0140861823	1
0893759953	1
B000005JEV	1
B000003PB8	1
0783880871	1
0679460055	1
155927378X	1
0451451120	1
B000005JHV	1
B000000IRM	1
0131099507	1
156740118X	1
039608575X	1
0395066360	1
0394401786	1
0140862455	1
0192827650	1
0395282659	1
0192831631	1
B000007359	1
B000005KFN	1
B000005JHF	1
0783819129	1
0440937582	1
B000005K9N	1
0694514799	1
B000005ROC	1
0790737310	1
0385487940	1
0606040323	1
0884118622	1
0745143636	1
0708922473	1
B000005RYR	1
0375404406	1
0800183428	1
0792146123	1
6305036365	1
B00000F1NU	1
B000005KCG	1
0679601929	1
B000002R0Q	1
0385487266	1
0451521897	1
0606001050	1
0671520784	1
0606042210	1
B000009QB0	1
B000002O2Y	1
B00000G6TK	1
B000005S2F	1
B00000BKJA	1
6304568088	1
8401426715	1
B000002IWJ	1
630492514X	1
1882723163	1
6305127220	1
0886461308	1
8408010093	1
6302811791	1
B000006AXJ	1
0440459850	1
630440459X	1
6302185874	1
B000007UE6	1
0800141873	1
1560541989	1
B000007239	1
6302482631	1
0824940962	1
088646014X	1
0606026347	1
B000006BSS	1
B000002PHM	1
0375704191	1
6304617763	1
B000007VMY	1
0140076190	1
076400431X	1
0140346406	1
B00000HZM4	1
B00000I2QS	1
B00000G6D8	1
6303421997	1
6302986028	1
6303964095	1
0385496397	1
B000006SG5	1
B000003PJ2	1
6303224660	1
B000007SYO	1
0606023992	1
0453009123	1
0425086798	1
6305048584	1
0606069747	1
0451096681	1
0876855591	1
0800141857	1
B000005JJA	1
9996782514	1
0670451541	1
0786113871	1
1567402275	1
B000007U19	1
B000001FAY	1
0606001034	1
0800115481	1
B000007V1I	1
080018355X	1
B00000I2IY	1
B00000IN91	1
0790734532	1
6304570244	1
6303979890	1
0780623150	1
0452273056	1
B00000B29C	1
1567406092	1
B00000IXCA	1
0767802780	1
0606022341	1
0553526243	1
6305377030	1
B00000JR5I	1
0606007865	1
0708981461	1
B00000G1HP	1
B000002VTK	1
1572522704	1
B000005JUA	1
070898147X	1
078388639X	1
6305480192	1
B000006QP7	1
B000007WO8	1
0790731754	1
6304586426	1
0783227752	1
0754022390	1
0930435001	1
B00000GAGX	1
6305374880	1
6304882394	1
B0000073OZ	1
B00000G6K8	1
B000002GFV	1
9684164807	1
B0000070B8	1
0790736462	1
B000002PGM	1
B00000JMLA	1
0792835069	1
B00000JP66	1
1568952724	1
0899666965	1
1883049792	1
6303579515	1
B00000254A	1
B000034CX0	1
0606026282	1
630168706X	1
B0000031OW	1
B0000070NK	1
0195812115	1
0899682995	1
B0000025HV	1
6305635439	1
0767817974	1
6303954030	1
0854562265	1
B000006ZQK	1
0679433732	1
0945001185	1
1561002992	1
042505313X	1
B00003GPML	1
0770423345	1
B000000OYA	1
0877207518	1
B000006TNS	1
0192824031	1
B000009PPG	1
B000005RNY	1
0440414210	1
B000026WTG	1
B000026WTL	1
0800185250	1
B00000ID2P	1
0767835263	1
0451141415	1
6303270018	1
0967650046	1
B00000BIHD	1
071371705X	1
B0000089NT	1
6304801335	1
6302816319	1
0774032820	1
B000007WJ5	1
B00000GANR	1
0790737981	1
B00003Q4NM	1
B00000I2G6	1
B0000025F8	1
0394910117	1
0375704124	1
6304030967	1
B000006ZKJ	1
061315231X	1
B00000F2QO	1
6303255167	1
6302281415	1
0800185269	1
0833500651	1
0929541057	1
0899668445	1
B000005RTE	1
B00000JOWG	1
B00000269A	1
0836210131	1
0899663001	1
6304994567	1
0785748679	1
B000006ZZ3	1
B000003653	1
0833563726	1
1551110385	1
B000006RIL	1
0786223448	1
B000000IVH	1
B000002H1U	1
6305153396	1
B000005K6F	1
B00000K2UY	1
B000005RW6	1
6304032587	1
B000006YAY	1
B000007QIL	1
B00000IMIX	1
B000002O0B	1
0140072853	1
0754060667	1
0783803958	1
6305662282	1
0767813243	1
B000002BYB	1
078322902X	1
6305661111	1
0899685528	1
B000006YRJ	1
B00000IB98	1
B00000I2M0	1
0394900197	1
B00000B5LO	1
6305358591	1
0780626486	1
9700507998	1
B00000GD9Z	1
B0000025YN	1
3829009011	1
0833503472	1
1573950009	1
0785727361	1
0156763001	1
0394432029	1
0899663850	1
9994561642	1
0689819668	1
0816725616	1
B00000JZB5	1
B00000I52K	1
0871918145	1
6303891896	1
B00002SSWX	1
0812035453	1
0684176602	1
630329815X	1
0606141839	1
0694516899	1
0698103505	1
0866119582	1
6305665796	1
0394605144	1
B00000JNVM	1
292199741X	1
6304772955	1
B00004SVIH	1
6301008545	1
B00000IR17	1
0679814469	1
0671044508	1
B0000074B6	1
B0000070TV	1
0399111719	1
9990364516	1
0790729105	1
0780628543	1
0786219327	1
B000000OE8	1
0553473956	1
0440295424	1
0816196419	1
B00002JX73	1
6304813775	1
000472383X	1
0613163931	1
1555250505	1
B00003CXBD	1
1853811262	1
630487247X	1
6303566677	1
0808540823	1
0553256653	1
B00002SWQ1	1
0393091740	1
B00001W0FA	1
0807230332	1
B000006I0N	1
B00000IHBM	1
0312138407	1
0670834513	1
0899663753	1
B00004TH80	1
B0000063XU	1
6303270034	1
6304198442	1
0843174242	1
B000005K65	1
0886464935	1
B0000022JS	1
6305180857	1
0785787828	1
0689835310	1
6305587760	1
B00004U1FC	1
B00004T9UJ	1
0871919109	1
0843108002	1
0613083598	1
0833551299	1
B00004STCB	1
B00000JFBN	1
2203001100	1
0395317576	1
B00000JBWV	1
B00001QGK4	1
B00004U2N5	1
1580810527	1
B00003OSTB	1
0195851188	1
0787113077	1
6304860447	1
B00000E0VK	1
1853718963	1
0312111827	1
0787124494	1
B000000WA5	1
B000001Y15	1
B00004RX1Z	1
B000002PFG	1
B01CZK37C0	1
0754053431	1
0394718283	1
6305594295	1
B00003Q4AI	1
B00000JHCQ	1
B000002B7N	1
6302787114	1
8420481025	1
078321961X	1
6304372329	1
0140446117	1
B00000F5QE	1
B00000J7LA	1
0790751100	1
6304163231	1
B000021XWH	1
B00004TDVA	1
B00000DGE0	1
B00000DMQJ	1
0783225776	1
B000007P9C	1
B00004U0QZ	1
B000007686	1
B00004WCPX	1
B00000JW8C	1
999428973X	1
B00004SZBC	1
0785731237	1
B00004RFVD	1
0881033332	1
B00000G2VC	1
6300209709	1
B00001SIET	1
0767857240	1
079073124X	1
0881030201	1
B00004Y7GG	1
B00004T37F	1
0060933259	1
B0000025PN	1
B000001OAB	1
B00000IRB2	1
B00001NTOF	1
0320037835	1
B000002COD	1
0153002832	1
B000002LOG	1
0394906225	1
B000006TR5	1
B00000J7IE	1
1572523875	1
063401658X	1
B00004U5J8	1
0396085725	1
B00003BE03	1
B00002ZZK2	1
0399150188	1
078597783X	1
1852276843	1
B000024RQV	1
0671047043	1
B000002ORM	1
0754053709	1
B00004U2MY	1
B00003IQQ2	1
B00002ZZR7	1
0613071255	1
073660314X	1
B000050XTT	1
6305177856	1
B00004RF0E	1
9684160178	1
0370103386	1
6304863543	1
0769281478	1
0808508741	1
B00004WMQ4	1
0785751033	1
B00000DATT	1
B0000025RR	1
B000002HJE	1
0736649042	1
1565113934	1
6302769043	1
1559272619	1
B0000520QY	1
0395735793	1
B000002B4A	1
B000003AEA	1
B00004UFY7	1
B000053V0P	1
0790736330	1
B00004W5TB	1
B000000IUZ	1
1559190582	1
B000002AQR	1
1576461297	1
9998301726	1
0370300432	1
B000001FDJ	1
B00005657Z	1
8401242371	1
B00004Y3CS	1
6304383851	1
B000006ZJK	1
B00000INGT	1
0521447054	1
0670888710	1
B0000566KK	1
0898453992	1
158788108X	1
B00004U5SS	1
B00004C4JS	1
6305604215	1
0745184790	1
1578072298	1
0192817833	1
B0000507MN	1
0195800036	1
B00004RFFO	1
B0000541WR	1
1568361629	1
0785791655	1
B0000024S0	1
6304873824	1
0785784659	1
B00004U1EU	1
0141802731	1
B000050AMK	1
B00004XRIV	1
B0000457AT	1
B00000C35Z	1
B00000JGD3	1
9626340762	1
B00004Z4Y8	1
0684154730	1
B00004TD1G	1
B000003BF3	1
6305262071	1
B000001PE0	1
6303986854	1
0553472151	1
1583500154	1
1580601057	1
B00004WHRN	1
0767843258	1
6305465533	1
0553214705	1
B00005A45R	1
B00003001G	1
B00004UB37	1
B0000509DI	1
B000056WTM	1
B00000IB8M	1
1853261459	1
B0000560X1	1
B00004WG9G	1
0684864835	1
6304673574	1
B00005AMQV	1
0320039153	1
B000053V8J	1
0676591914	1
0394824725	1
0486296954	1
0671510126	1
0843175648	1
1889895032	1
6304077653	1
1580810608	1
0807286044	1
6302261007	1
B000059XY6	1
B00005601G	1
B00004UEFL	1
0521423961	1
B000055QME	1
1840813571	1
0767857070	1
B00004UEF0	1
6304189508	1
B00000FZJL	1
6305153418	1
B00004SQSQ	1
B00004RF0X	1
0780625234	1
0736645209	1
6305587841	1
0785721681	1
1576461823	1
B00005J6UY	1
6300180468	1
B00004Z1MO	1
B00003OT51	1
B000053V12	1
B00004UB79	1
B00004UCA5	1
B0000549XN	1
156740345X	1
B000059XWK	1
0788731041	1
0785788719	1
0694701041	1
B00005CC9O	1
B00004YWED	1
6301062930	1
B00005BCOM	1
6304252609	1
0792898605	1
B00000761Y	1
B000000XCL	1
0866119949	1
0618129014	1
0767019083	1
0140866884	1
0843108827	1
B000002JSQ	1
B00000AOVQ	1
B000002UEC	1
B00005BCOJ	1
B000002HJC	1
1562020714	1
0749396067	1
B00004WMXZ	1
0399146393	1
B00000017U	1
9681903862	1
B00005655J	1
B000002UDW	1
B00003CWHP	1
B000000ISG	1
B000004287	1
0613083903	1
B000002N30	1
B00001NFKP	1
B000006F1C	1
6303802486	1
061313205X	1
B00005JKCT	1
0786198923	1
0792147340	1
B000056B5E	1
0345445600	1
B00005A0Q7	1
B00005AWRL	1
6303148360	1
B000046RUU	1
B000001EPC	1
080014161X	1
B000000WFV	1
B00004TDUV	1
B00005LQ25	1
6303201989	1
6305074186	1
0618037667	1
0446393630	1
0192833618	1
B000050AME	1
B00005KC99	1
6300263614	1
B00005LQ6Z	1
6303389449	1
B00005AKOM	1
6303984088	1
0784010706	1
6301599233	1
6300146014	1
B00005HYH2	1
0787120294	1
B00000B1OI	1
B00005B1W4	1
0736621652	1
0886460514	1
0736621474	1
1862050074	1
B000000IT4	1
B000000ITR	1
B00005KKC1	1
0881036277	1
0396075150	1
B00005NKTD	1
2080704753	1
B00004STW1	1
156895929X	1
1566870631	1
B00004Z4RS	1
6302035260	1
B00005NKW4	1
3931372898	1
B00005AMKO	1
0736618503	1
155927400X	1
0072435186	1
B00005AFLT	1
0613127536	1
6303335470	1
B000051XSD	1
0375430563	1
1402505205	1
B00005JKOH	1
0736644326	1
078577386X	1
0192834142	1
0816134006	1
1853260169	1
B00005NP05	1
B00005MKFD	1
B000006L8P	1
0520201795	1
B00005NVXG	1
B00000C34H	1
B00004W5UB	1
B0000563AU	1
0451078721	1
B000007ZBF	1
B00004ZDOO	1
B00002ZZJI	1
0804507287	1
6303271146	1
6302034981	1
0618150714	1
0440403545	1
B00005LOUU	1
B00000I7K4	1
0440425867	1
1857150511	1
0736655220	1
B00001NFL2	1
B000005JHS	1
B00005AX79	1
B00002ZZ5U	1
0800104846	1
B00004YUFD	1
6304198523	1
1560549505	1
043936213X	1
0790733420	1
0753107058	1
0553227246	1
0394178009	1
B00005N84D	1
B00005NQGO	1
0893811408	1
0767840003	1
0380017229	1
0898451590	1
B000000U5F	1
B00005QZGC	1
B000056H77	1
B000000W5M	1
6302121876	1
B000002LNF	1
B00004REZQ	1
B00005QG9K	1
156511549X	1
0060013257	1
B000056BGI	1
6304542836	1
B000053V0Q	1
B00005AR3H	1
1561006165	1
B00000J61Z	1
3111199991	1
B000002E5K	1
B00000JOIG	1
0340393653	1
B000002WPR	1
0618129111	1
0553138758	1
B00005QC6E	1
B000056QD6	1
B00005A7BR	1
B00005NYKT	1
B00005AWMB	1
B00005U15M	1
9994758845	1
B000001IPM	1
9626340037	1
B000000WA6	1
B000053V0E	1
0828834644	1
0330289764	1
0618153977	1
051706524X	1
B00005RFQ6	1
0783891954	1
9626346205	1
0706415639	1
0671679600	1
B00005B1FY	1
B00005NQPS	1
0395071224	1
B000063KND	1
0786100575	1
0787119164	1
B00005B36K	1
0613177312	1
0140071202	1
0736668020	1
6304144555	1
B00003CWSO	1
1572701188	1
B000002G86	1
B00000JX9R	1
1559942401	1
019251010X	1
0195149017	1
B01L3TCBMQ	1
B00005Y10C	1
0698109163	1
630471291X	1
B00005JXZE	1
6304467575	1
9997512332	1
B000050AMJ	1
0736607358	1
0898457556	1
B000063VTN	1
B00000G3I1	1
1559946377	1
6304946597	1
B000060N8U	1
0694525820	1
B00000251K	1
0553205986	1
6302247799	1
6305121451	1
B00005UDOM	1
0704347121	1
6302088771	1
059030271X	1
B00004UQQP	1
0553712799	1
0395510600	1
B00005JHHF	1
B00005AFLV	1
B0000640WC	1
B00006419T	1
B00005RD3X	1
B00000I480	1
B000060OZJ	1
0671467212	1
B00000JTEP	1
B000053V2O	1
B00005AQF8	1
6304139519	1
B00005JJXF	1
B00005NY2O	1
9992975733	1
B0000667J7	1
B000025JVY	1
B00005Q6NY	1
1577658213	1
9626341203	1
B000000IUN	1
B00005R0VG	1
B000000IT0	1
B00005R0VE	1
B00000ILLQ	1
0786108711	1
B000065NG6	1
B0000682VX	1
B00005ALNK	1
B000000IV8	1
0767804201	1
B00004TLMQ	1
0394298381	1
B000002OU6	1
0099418533	1
B000060MML	1
1559941448	1
6305366160	1
B00005LKIN	1
B00004X0ES	1
0767817982	1
0553129961	1
0785773401	1
B000068W6E	1
044084181X	1
0618129022	1
0060527099	1
1551111225	1
B000005K67	1
0606221409	1
B00006JN9U	1
1568951833	1
B000065SCT	1
B000059MLS	1
202025462X	1
9999390145	1
2877060519	1
1572702516	1
B00006IJ13	1
055375596X	1
B00006IRHB	1
B00006DXXL	1
0789420694	1
1585471488	1
B00004STW4	1
0671617605	1
B00006RHOM	1
1574535366	1
1860467636	1
B000067D3G	1
B000065JNX	1
B00000GB24	1
0613256182	1
6300267938	1
0694502219	1
B00005UDOG	1
B00005JKRA	1
B00006RGCT	1
B00005LPE5	1
B00005JL17	1
0571113990	1
B00005JKLY	1
0673388735	1
0704347350	1
0099588110	1
6303271154	1
2082025462	1
1402502184	1
B00007AKMU	1
0285502565	1
0618002235	1
0330332775	1
B00005RGWQ	1
B000069RPC	1
B00007K06Q	1
B00005V33C	1
B000002P9E	1
0395051010	1
0590711261	1
B00005NDER	1
B00007E8WL	1
B00005R0VJ	1
B00005R6FD	1
0930435435	1
B00005FGP7	1
B00006JUNY	1
B000055WIP	1
B00005QVHM	1
B00002781Y	1
B00000JGAJ	1
B000065FX9	1
0800127803	1
0786222328	1
B00007BHOF	1
0736648771	1
B000083C7J	1
1572700033	1
B00000G2V7	1
B000005846	1
B000065JN7	1
0521007178	1
1569945233	1
1574535153	1
6301966155	1
B000000ITJ	1
0439295750	1
630486759X	1
B000026X99	1
B00004RYT1	1
6305892288	1
B00005JLEK	1
B000088E6Q	1
B00004YL6D	1
0825303958	1
055325748X	1
B000065FWW	1
B000002TIQ	1
B00005VUSY	1
B00006K0BP	1
B00008H2EA	1
B0000009M0	1
1850897808	1
B000001FO5	1
B000001DVE	1
B000002INS	1
0800196473	1
B000002WUA	1
1560541970	1
B000066AUE	1
B00008MHAK	1
0399144137	1
B000000OQ0	1
B000002JS7	1
0694507962	1
B00006ADGQ	1
0451120426	1
060622047X	1
B000008IVT	1
B00008CMQO	1
0787119083	1
B000065MKH	1
0141186666	1
B00005T7IA	1
0749336501	1
0385658710	1
0436231255	1
1583900101	1
0060536985	1
0815332181	1
B000068W51	1
B000002ILH	1
B00005JM3O	1
6301707974	1
0394251342	1
B00008AOWA	1
B00008DZ80	1
0786102780	1
0140127593	1
B00007GZRB	1
078878983X	1
2246269318	1
B0000640WY	1
B00008G9AP	1
B00005J9MC	1
B000001FAQ	1
0449458628	1
8439701039	1
B00007GZXH	1
B00006HBAJ	1
0552546933	1
B000002IGQ	1
B000002UEA	1
B00000A88T	1
0345215362	1
B00006I4D2	1
B00008R9MA	1
0520068211	1
B00008OSD4	1
0749704454	1
B00006AL1I	1
0439101352	1
0451166752	1
1590866355	1
0739308157	1
074345295X	1
B0000027RM	1
0618260293	1
0712623884	1
0749336021	1
0333907221	1
9998971950	1
0525468021	1
0060554142	1
B00008EPRY	1
B0000631L9	1
B00006GJ9P	1
B00006HBAD	1
2921997428	1
0007158998	1
0142800023	1
0670831018	1
1557486603	1
0395299179	1
B00005JKPG	1
0783892675	1
B00005AGC9	1
6301886143	1
B00005TQ5E	1
B00009XFSC	1
B00005YBEN	1
1582790329	1
B000094Q46	1
0140067647	1
6302054443	1
0848828062	1
B00005Q7TV	1
067941133X	1
0060559225	1
B000002UZ5	1
0871882000	1
B00001R3C4	1
0767802632	1
B000002B1L	1
B0000687VH	1
B00006L8G8	1
B00005OCRP	1
B0000242OK	1
B00005KJPT	1
B00005K1ZJ	1
0553452037	1
0590542443	1
B00005K42K	1
B0000562I5	1
B0000A02FY	1
B00004TBUN	1
0435128752	1
0708980066	1
6302420458	1
B00002MCTY	1
B00005AQGI	1
6300984702	1
0394524063	1
0140008217	1
B00005WDBY	1
0333989902	1
0753503921	1
1402523858	1
1404331964	1
B00004YB9Z	1
B000000H8M	1
080720479X	1
B00005O04X	1
B00006JJ38	1
0786125071	1
0676974554	1
B00008K9Z6	1
B000024BW6	1
096019102X	1
B00000F3YL	1
0618345841	1
1572703296	1
B000075A8D	1
0571203205	1
034529467X	1
B000067D4C	1
0745166695	1
B00006ZSA0	1
0030672252	1
B0000BWTJ0	1
B0000BHI26	1
B00004RUJ8	1
B00004RRA5	1
B00004RUJ7	1
0060556498	1
B000065LZO	1
0449211002	1
630356643X	1
B000002J2E	1
B000094PWG	1
B0000DD7UB	1
0613237706	1
0091779251	1
6302227534	1
6304684754	1
078579901X	1
B00000DFUN	1
0736696148	1
0783107854	1
B000066C88	1
0816131244	1
0816193940	1
B00006G8FS	1
B00008VA1J	1
B00000E5E4	1
1551114763	1
B000024CVF	1
1402541783	1
0739307894	1
0790736381	1
055370026X	1
6304244347	1
0786122234	1
B0000TWMMU	1
B000005JPU	1
B000065VI2	1
B0000AN10R	1
6302237998	1
B00009KO09	1
B00009PN1R	1
B00005YRLG	1
B0000VV3UU	1
B00004CYXY	1
B00009XFYD	1
B00003JA8H	1
0973275324	1
B000006ZFD	1
B0000CESUM	1
0552771104	1
B00002MVQO	1
B000067D8X	1
B000065LXZ	1
B00004CIBB	1
0399900233	1
B0000C83KN	1
B00004WCS9	1
B0000DCGT6	1
2862608408	1
B000004B9T	1
B00006JE59	1
B0000242CG	1
0754007979	1
0194311066	1
B00009PN9D	1
B00005FGNM	1
1578150213	1
B00004R776	1
0099279320	1
B0000C8ARD	1
B00005BJQY	1
B00004SAJG	1
0140059156	1
B000000HHF	1
0606200711	1
9506440387	1
B00005NC65	1
B000002UAB	1
B00005R0VI	1
0743510011	1
B00005FMON	1
B00006J3FK	1
0671822608	1
1561008206	1
1572524219	1
B0000897C2	1
6303922783	1
B00004UFKF	1
5553681065	1
1565118294	1
0817221883	1
B00018D37I	1
0006392970	1
847888579X	1
B000056BRG	1
B000165FBC	1
B0000VJFP0	1
0670032573	1
B00006JOPX	1
B00009W0U1	1
0571196365	1
B000000H83	1
B00006JOPY	1
B00006JOPZ	1
0606206736	1
B00008OTCB	1
B00008F5SU	1
B00009WKQD	1
0529007762	1
0590431196	1
0792835085	1
B00005RES9	1
0381980553	1
0739304615	1
0553125397	1
0099468042	1
B00005MIIX	1
6300209717	1
B0000ATU53	1
B0001M3QYO	1
B00002782L	1
B000008M8F	1
B00000EYGW	1
3596125723	1
B000197LR0	1
B0001Q4CXE	1
0553674447	1
1565118286	1
1593975082	1
061323717X	1
B000002P7S	1
0613216679	1
B0000WN03W	1
033390687X	1
B00013F5ZG	1
0786188375	1
0854565620	1
0330492330	1
B000065EAG	1
B0000DKTU9	1
1586215833	1
6302032555	1
B00005CC9P	1
1843910705	1
0140268693	1
B00005VEDI	1
B000056HEC	1
5557117865	1
B00008BEGS	1
B000094PYJ	1
0694003735	1
B0001CNRGG	1
B0000YTMNC	1
B0000YWKH2	1
B00000IXWN	1
B000009RQD	1
B00013RC9S	1
0788746669	1
0224064533	1
0618084835	1
0613219619	1
B000005JEM	1
B00016ZR2O	1
B0000C8Y0M	1
0434413011	1
9995580675	1
B0000AKI8S	1
B0000E330X	1
0140954007	1
0736601678	1
1566194407	1
B0000TSQXE	1
B000267JOW	1
B0000B0X03	1
0575073225	1
0060743549	1
0198320310	1
B000008EHT	1
B0001P2IUY	1
0385510446	1
0307410382	1
0590600176	1
0786198494	1
9875503835	1
B00006RGCS	1
B0002F8M8U	1
B00005JK2O	1
1576466671	1
0060239492	1
0618260587	1
0307665488	1
0684852764	1
B0002I83TK	1
B00000IZ0V	1
B0000251W7	1
B0000251VX	1
0451125800	1
0060536292	1
0606022945	1
0676974112	1
B00004RYO4	1
0743488814	1
B000065MTB	1
B0002T2Z48	1
B0001XWV1C	1
B000008FJ1	1
044008721X	1
6302706521	1
B00000JA9V	1
0765305879	1
1591972086	1
B0000564KH	1
B00008OJSB	1
B00029NKUG	1
B00000I1GO	1
B000067JD5	1
B00008G1WD	1
8470021818	1
B00008DZ0H	1
B00004CYS7	1
B00020HB7S	1
1592244076	1
B00009WNWC	1
0340832371	1
0790732025	1
055314765X	1
B00008EQRQ	1
B0000Y3TD6	1
0743526724	1
141321472X	1
1417630183	1
B000060OMU	1
B00005FHTX	1
B0000CD8AA	1
B0000025PA	1
B0000QX0WO	1
B00005LC6U	1
0929071107	1
0517170191	1
0800138015	1
B000005RSF	1
B0002MONAE	1
0681658193	1
0553121448	1
0198613474	1
B0000251WC	1
0606004637	1
B00004W48E	1
B0002J51F8	1
B00005OW4P	1
0754003663	1
0784011389	1
B00005LLAC	1
B0002CHOUA	1
0606311777	1
B00006CXK0	1
B00008F23X	1
0397002327	1
B0002FQMU0	1
B000065IBC	1
B00006HBB6	1
B0000506TD	1
B00005HEF0	1
0749858524	1
B00006S2PG	1
B00064MW6U	1
B00000728J	1
B00005R87O	1
0881031216	1
B000065K8Z	1
0743529782	1
B0002IQCH0	1
0739313053	1
B000006FKX	1
B00005R0VU	1
B00006L3O9	1
6305047677	1
9654484129	1
B0001WTWZQ	1
B0001EFTV0	1
B000005K2N	1
B0001O2SOG	1
B00005HYH6	1
B00000C2Y4	1
0099452294	1
0140180575	1
B00005JKGN	1
B00005MFVQ	1
B0002CU2O0	1
B00004TWSW	1
B000005RFV	1
0582342988	1
B000733JY4	1
B00004REVE	1
B00004TTCC	1
0786249641	1
081616598X	1
0756902401	1
B00061QK20	1
B000026WVL	1
B0002XN322	1
B00006BGXK	1
B0006IJ5PW	1
B000069I5U	1
B000667KWO	1
B0002W2KRM	1
B0006TJCZY	1
2221090810	1
0739306529	1
0744596262	1
B0002ZEUB8	1
B00066FMVU	1
B00018HUKO	1
B0002849JI	1
B00035VYYS	1
B00008FC9O	1
1404325204	1
0395854393	1
B00008EY5R	1
078574858X	1
0374384584	1
B00000I2QR	1
0786268379	1
B00006SF8H	1
0785701583	1
B00008EUS3	1
B0007MUS4O	1
B0000009LI	1
B0002IQL30	1
B0002FQM8W	1
1570420521	1
B00029CWRS	1
B00022GJIS	1
B00025LEGW	1
B0006J2QI4	1
B00005JNVA	1
0007137346	1
043942593X	1
1417618086	1
B00005WVEJ	1
B0007HLO60	1
B0000VCT7Q	1
B00005HYHB	1
B00008VH7C	1
B0007MYIOA	1
B0006GAZFI	1
B0000QX0XI	1
B00027LCR6	1
B000001DWB	1
1587155400	1
B00008FBDF	1
B00008F24W	1
B0007IO0JW	1
0771008538	1
0140350276	1
B0000C6VXF	1
006056492X	1
0563406194	1
0140620850	1
0099771012	1
